Scientific Name,Classification,Lowest Price RON,Highest Price RON,Water Level Area,Temp C Low ,Temp C High ,Hardness dH Low,Hardness dH High,pH Low,pH High,Display Name,Budget Category,Habitat Type,Experience Level,Tank Size Category,Distribution,MacroRegion,Picture URL,Note
Paracheirodon innesi,TETRA,8.95,14.95,Middle Water,21,25,2,10,4,7.5,Neon Tetra (diamant),Low Budget,Flowing River,Beginner,Small,Amazon,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/9/97/Neonsalmler_Paracheirodon_innesi.jpg/400px-Neonsalmler_Paracheirodon_innesi.jpg,"Photo by Holger Krisp / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Neonsalmler_Paracheirodon_innesi.jpg"
Thayeria boehlkei,TETRA,8.95,8.95,Mid/Top Water,22,28,4,18,5.5,8,False Penguin Tetra (ballon),Low Budget,Flooded Areas,Beginner,Medium,Amazon,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/02.Thayeria_boehlkei.JPG/400px-02.Thayeria_boehlkei.JPG,"Basic variety. Photo by Juan R. Lascorz / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:02.Thayeria_boehlkei.JPG"
Thayeria boehlkei,TETRA,8.95,8.95,Mid/Top Water,22,28,4,18,5.5,8,False Penguin Tetra (ballon),Low Budget,Flowing River,Beginner,Medium,Amazon,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/02.Thayeria_boehlkei.JPG/400px-02.Thayeria_boehlkei.JPG,"Basic variety. Photo by Juan R. Lascorz / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:02.Thayeria_boehlkei.JPG"
Thayeria boehlkei,TETRA,7.95,12.95,Mid/Top Water,22,28,4,18,5.5,8,False Penguin Tetra (Thayeria boehlkei),Low Budget,Flooded Areas,Beginner,Medium,Amazon,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/02.Thayeria_boehlkei.JPG/400px-02.Thayeria_boehlkei.JPG,"Basic variety. Photo by Juan R. Lascorz / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:02.Thayeria_boehlkei.JPG"
Thayeria boehlkei,TETRA,7.95,12.95,Mid/Top Water,22,28,4,18,5.5,8,False Penguin Tetra (Thayeria boehlkei),Low Budget,Flowing River,Beginner,Medium,Amazon,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6e/02.Thayeria_boehlkei.JPG/400px-02.Thayeria_boehlkei.JPG,"Basic variety. Photo by Juan R. Lascorz / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:02.Thayeria_boehlkei.JPG"
Inpaichthys kerri,TETRA,8.95,11.95,Mid/Top Water,24,27,1,12,5.5,7,Purple Emperor Tetra (Inpaichthys kerri),Low Budget,Flowing River,Beginner,Medium,Brazil,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/04.Inpaichtys_kerri.JPG/400px-04.Inpaichtys_kerri.JPG,"Photo by Juan R. Lascorz / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:04.Inpaichtys_kerri.JPG"
Inpaichthys kerri,TETRA,8.95,12.95,Mid/Top Water,24,27,1,12,5.5,7,Purple Emperor Tetra (superblue),Low Budget,Flowing River,Beginner,Medium,Brazil,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/04.Inpaichtys_kerri.JPG/400px-04.Inpaichtys_kerri.JPG,"Photo by Juan R. Lascorz / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:04.Inpaichtys_kerri.JPG"
Hyphessobrycon herbertaxelrodi,TETRA,8.95,10.15,Mid/Top Water,20,28,1,6,5,7.5,Black Neon Tetra (Neon Negru),Low Budget,Flooded Areas,Beginner,Medium,Southeastern South America,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/05.Hyphessobrycon_herbertaxelrodi.JPG/400px-05.Hyphessobrycon_herbertaxelrodi.JPG,"Photo by Juan R. Lascorz / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:05.Hyphessobrycon_herbertaxelrodi.JPG"
Hyphessobrycon herbertaxelrodi,TETRA,8.95,10.15,Mid/Top Water,20,28,1,6,5,7.5,Black Neon Tetra (Neon Negru),Low Budget,Flowing River,Beginner,Medium,Southeastern South America,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/5/58/05.Hyphessobrycon_herbertaxelrodi.JPG/400px-05.Hyphessobrycon_herbertaxelrodi.JPG,"Photo by Juan R. Lascorz / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:05.Hyphessobrycon_herbertaxelrodi.JPG"
Hemigrammus hyanuary,TETRA,8.95,8.95,Mid/Top Water,23,27,2,15,6,7,January Tetra (Hemigrammus hyanuary),Low Budget,Flooded Areas,Beginner,Medium,Amazon,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Hemigrammus_hyanuary_thomnight_001.jpg/400px-Hemigrammus_hyanuary_thomnight_001.jpg,"Photo by Thomnight (Thomnight) / Wikimedia Commons, licensed under CC BY-SA 2.0 (https://creativecommons.org/licenses/by-sa/2.0) Source: https://commons.wikimedia.org/wiki/File:Hemigrammus_hyanuary_thomnight_001.jpg"
Hemigrammus hyanuary,TETRA,8.95,8.95,Mid/Top Water,23,27,2,15,6,7,January Tetra (Hemigrammus hyanuary),Low Budget,Flowing River,Beginner,Medium,Amazon,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/Hemigrammus_hyanuary_thomnight_001.jpg/400px-Hemigrammus_hyanuary_thomnight_001.jpg,"Photo by Thomnight (Thomnight) / Wikimedia Commons, licensed under CC BY-SA 2.0 (https://creativecommons.org/licenses/by-sa/2.0) Source: https://commons.wikimedia.org/wiki/File:Hemigrammus_hyanuary_thomnight_001.jpg"
Hemigrammus caudovittatus,TETRA,8.95,9.95,Mid/Top Water,16,28,1,20,5.5,8.5,Buenos Aires Tetra (gold),Low Budget,Flooded Areas,Beginner,Medium,Southeastern South America,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Hyphessobrycon_anisitsi.jpg/400px-Hyphessobrycon_anisitsi.jpg,"Photo by Nick Sc. / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Hyphessobrycon_anisitsi.jpg"
Hemigrammus caudovittatus,TETRA,8.95,9.95,Mid/Top Water,16,28,1,20,5.5,8.5,Buenos Aires Tetra (gold),Low Budget,Still Water,Beginner,Medium,Southeastern South America,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Hyphessobrycon_anisitsi.jpg/400px-Hyphessobrycon_anisitsi.jpg,"Photo by Nick Sc. / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Hyphessobrycon_anisitsi.jpg"
Hemigrammus caudovittatus,TETRA,8.95,9.95,Mid/Top Water,16,28,1,20,5.5,8.5,Buenos Aires Tetra (gold),Low Budget,Flowing River,Beginner,Medium,Southeastern South America,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Hyphessobrycon_anisitsi.jpg/400px-Hyphessobrycon_anisitsi.jpg,"Photo by Nick Sc. / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Hyphessobrycon_anisitsi.jpg"
Hemigrammus caudovittatus,TETRA,8.95,9.95,Mid/Top Water,16,28,1,20,5.5,8.5,Buenos Aires Tetra (Hemigrammus caudovittatus),Low Budget,Flooded Areas,Beginner,Medium,Southeastern South America,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Hyphessobrycon_anisitsi.jpg/400px-Hyphessobrycon_anisitsi.jpg,"Photo by Nick Sc. / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Hyphessobrycon_anisitsi.jpg"
Hemigrammus caudovittatus,TETRA,8.95,9.95,Mid/Top Water,16,28,1,20,5.5,8.5,Buenos Aires Tetra (Hemigrammus caudovittatus),Low Budget,Still Water,Beginner,Medium,Southeastern South America,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Hyphessobrycon_anisitsi.jpg/400px-Hyphessobrycon_anisitsi.jpg,"Photo by Nick Sc. / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Hyphessobrycon_anisitsi.jpg"
Hemigrammus caudovittatus,TETRA,8.95,9.95,Mid/Top Water,16,28,1,20,5.5,8.5,Buenos Aires Tetra (Hemigrammus caudovittatus),Low Budget,Flowing River,Beginner,Medium,Southeastern South America,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/4/47/Hyphessobrycon_anisitsi.jpg/400px-Hyphessobrycon_anisitsi.jpg,"Photo by Nick Sc. / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Hyphessobrycon_anisitsi.jpg"
Hyphessobrycon callistus,TETRA,8.95,11.87,Middle Water,20,28,5,25,5,7.5,Serpae Tetra (Hyphessobrycon callistus),Low Budget,Flooded Areas,Beginner,Medium,South America,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Serpae_tetra.JPG/400px-Serpae_tetra.JPG,"Photo by Faucon / Wikimedia Commons, licensed under CC BY-SA 2.5 (https://creativecommons.org/licenses/by-sa/2.5) Source: https://commons.wikimedia.org/wiki/File:Serpae_tetra.JPG"
Hyphessobrycon callistus,TETRA,8.95,11.87,Middle Water,20,28,5,25,5,7.5,Serpae Tetra (Hyphessobrycon callistus),Low Budget,Still Water,Beginner,Medium,South America,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Serpae_tetra.JPG/400px-Serpae_tetra.JPG,"Photo by Faucon / Wikimedia Commons, licensed under CC BY-SA 2.5 (https://creativecommons.org/licenses/by-sa/2.5) Source: https://commons.wikimedia.org/wiki/File:Serpae_tetra.JPG"
Hyphessobrycon callistus,TETRA,8.95,11.87,Middle Water,20,28,5,25,5,7.5,Serpae Tetra (Hyphessobrycon callistus),Low Budget,Flowing River,Beginner,Medium,South America,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Serpae_tetra.JPG/400px-Serpae_tetra.JPG,"Photo by Faucon / Wikimedia Commons, licensed under CC BY-SA 2.5 (https://creativecommons.org/licenses/by-sa/2.5) Source: https://commons.wikimedia.org/wiki/File:Serpae_tetra.JPG"
Hyphessobrycon callistus,TETRA,14.95,14.95,Middle Water,20,28,5,25,5,7.5,Serpae Tetra (long fin),Medium Budget,Flooded Areas,Beginner,Medium,South America,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Serpae_tetra.JPG/400px-Serpae_tetra.JPG,"Photo by Faucon / Wikimedia Commons, licensed under CC BY-SA 2.5 (https://creativecommons.org/licenses/by-sa/2.5) Source: https://commons.wikimedia.org/wiki/File:Serpae_tetra.JPG"
Hyphessobrycon callistus,TETRA,14.95,14.95,Middle Water,20,28,5,25,5,7.5,Serpae Tetra (long fin),Medium Budget,Still Water,Beginner,Medium,South America,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Serpae_tetra.JPG/400px-Serpae_tetra.JPG,"Photo by Faucon / Wikimedia Commons, licensed under CC BY-SA 2.5 (https://creativecommons.org/licenses/by-sa/2.5) Source: https://commons.wikimedia.org/wiki/File:Serpae_tetra.JPG"
Hyphessobrycon callistus,TETRA,14.95,14.95,Middle Water,20,28,5,25,5,7.5,Serpae Tetra (long fin),Medium Budget,Flowing River,Beginner,Medium,South America,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/Serpae_tetra.JPG/400px-Serpae_tetra.JPG,"Photo by Faucon / Wikimedia Commons, licensed under CC BY-SA 2.5 (https://creativecommons.org/licenses/by-sa/2.5) Source: https://commons.wikimedia.org/wiki/File:Serpae_tetra.JPG"
Hemigrammus erythrozonus,TETRA,9.95,9.95,Middle Water,24,28,2,15,5.5,7.5,Glowlight Tetra (albino),Low Budget,Flowing River,Beginner,Medium,Guyana,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Hemigrammus_erythrozonus_h080.jpg/400px-Hemigrammus_erythrozonus_h080.jpg,"Basic variety. Photo by h080 / Wikimedia Commons, licensed under CC BY-SA 2.0 (https://creativecommons.org/licenses/by-sa/2.0) Source: https://commons.wikimedia.org/wiki/File:Hemigrammus_erythrozonus_h080.jpg"
Hemigrammus erythrozonus,TETRA,8.95,10.15,Middle Water,24,28,2,15,5.5,7.5,Glowlight Tetra (Hemigrammus erythrozonus/gracil),Low Budget,Flowing River,Beginner,Medium,Guyana,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/Hemigrammus_erythrozonus_h080.jpg/400px-Hemigrammus_erythrozonus_h080.jpg,"Basic variety. Photo by h080 / Wikimedia Commons, licensed under CC BY-SA 2.0 (https://creativecommons.org/licenses/by-sa/2.0) Source: https://commons.wikimedia.org/wiki/File:Hemigrammus_erythrozonus_h080.jpg"
Hyphessobrycon ecuadoriensis,TETRA,9.95,9.95,Middle Water,23,28,5,8,6.5,7,Colombian Tetra (Hyphessobrycon ecuadoriensis),Low Budget,Still Water,Beginner,Small,South America,South America,https://openclipart.org/image/400px/260648,No licensed image available yet
Hyphessobrycon ecuadoriensis,TETRA,9.95,9.95,Middle Water,23,28,5,8,6.5,7,Colombian Tetra (Hyphessobrycon ecuadoriensis),Low Budget,Flowing River,Beginner,Small,South America,South America,https://openclipart.org/image/400px/260648,No licensed image available yet
Hyphessobrycon pulchripinnis,TETRA,9.95,9.95,Mid/Top Water,20,28,5,15,5,7.5,Lemon Tetra (Hyphessobrycon pulchripinnis),Low Budget,Flooded Areas,Beginner,Medium,Amazon,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Hyphessobrycon_pulchripinnis.jpg/400px-Hyphessobrycon_pulchripinnis.jpg,"Photo by Waugsberg / Wikimedia Commons, licensed under CC BY-SA 2.5 (https://creativecommons.org/licenses/by-sa/2.5) Source: https://commons.wikimedia.org/wiki/File:Hyphessobrycon_pulchripinnis.jpg"
Hyphessobrycon pulchripinnis,TETRA,9.95,9.95,Mid/Top Water,20,28,5,15,5,7.5,Lemon Tetra (Hyphessobrycon pulchripinnis),Low Budget,Flowing River,Beginner,Medium,Amazon,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/0/07/Hyphessobrycon_pulchripinnis.jpg/400px-Hyphessobrycon_pulchripinnis.jpg,"Photo by Waugsberg / Wikimedia Commons, licensed under CC BY-SA 2.5 (https://creativecommons.org/licenses/by-sa/2.5) Source: https://commons.wikimedia.org/wiki/File:Hyphessobrycon_pulchripinnis.jpg"
Hyphessobrycon bentosi ornatus,TETRA,9.95,10.77,Mid/Top Water,20,28,1,12,5,7.5,Ornate Tetra (Hyphessobrycon bentosi ornatus),Low Budget,Still Water,Advanced,Medium,Amazon,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Schmucksalmler_%281%29.jpg/400px-Schmucksalmler_%281%29.jpg,"Photo by Euripides / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Schmucksalmler_(1).jpg"
Hyphessobrycon bentosi ornatus,TETRA,9.95,10.77,Mid/Top Water,20,28,1,12,5,7.5,Ornate Tetra (Hyphessobrycon bentosi ornatus),Low Budget,Flowing River,Advanced,Medium,Amazon,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Schmucksalmler_%281%29.jpg/400px-Schmucksalmler_%281%29.jpg,"Photo by Euripides / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Schmucksalmler_(1).jpg"
Megalamphodus megalopterus,TETRA,9.95,16.95,Middle Water,20,28,3,18,5,7,Black Phantom Tetra (Megalamphodus megalopterus),Low Budget,Still Water,Beginner,Medium,Amazon,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Hyphessobrycon_megalopterus.jpg/400px-Hyphessobrycon_megalopterus.jpg,"Photo by Krächz / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Hyphessobrycon_megalopterus.jpg"
Megalamphodus megalopterus,TETRA,9.95,16.95,Middle Water,20,28,3,18,5,7,Black Phantom Tetra (Megalamphodus megalopterus),Low Budget,Flowing River,Beginner,Medium,Amazon,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/6/61/Hyphessobrycon_megalopterus.jpg/400px-Hyphessobrycon_megalopterus.jpg,"Photo by Krächz / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Hyphessobrycon_megalopterus.jpg"
Prionobrama filigera,TETRA,9.95,12.95,Top Water,23,27,5,20,6,7.5,Glass Bloodfin Tetra (Prionobrama filigera),Low Budget,Flowing River,Beginner,Medium,Amazon,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/9/95/Bloodfin_Glass_Tetra.jpg/400px-Bloodfin_Glass_Tetra.jpg,"Photo by Chronotopian / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Bloodfin_Glass_Tetra.jpg"
Megalamphodus sweglesi,TETRA,9.95,16.95,Mid/Top Water,20,28,5,18,4.5,7.5,Red Phantom Tetra (Megalamphodus sweglesi),Low Budget,Flooded Areas,Beginner,Medium,Orinoco,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Hyphessobrycon_sweglesi_%2831473-A%29.png/400px-Hyphessobrycon_sweglesi_%2831473-A%29.png,"Photo by D. Bork, A. Zarske, and H.J. Richter / Wikimedia Commons, licensed under CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/deed.en) Source: https://commons.wikimedia.org/wiki/File:Hyphessobrycon_sweglesi_(31473-A).png"
Megalamphodus sweglesi,TETRA,9.95,16.95,Mid/Top Water,20,28,5,18,4.5,7.5,Red Phantom Tetra (Megalamphodus sweglesi),Low Budget,Flowing River,Beginner,Medium,Orinoco,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Hyphessobrycon_sweglesi_%2831473-A%29.png/400px-Hyphessobrycon_sweglesi_%2831473-A%29.png,"Photo by D. Bork, A. Zarske, and H.J. Richter / Wikimedia Commons, licensed under CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/deed.en) Source: https://commons.wikimedia.org/wiki/File:Hyphessobrycon_sweglesi_(31473-A).png"
Megalamphodus sweglesi,TETRA,16.95,16.95,Mid/Top Water,20,28,5,18,4.5,7.5,Red Phantom Tetra (albino yellow),High Budget,Flooded Areas,Beginner,Medium,Orinoco,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Hyphessobrycon_sweglesi_%2831473-A%29.png/400px-Hyphessobrycon_sweglesi_%2831473-A%29.png,"Photo by D. Bork, A. Zarske, and H.J. Richter / Wikimedia Commons, licensed under CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/deed.en) Source: https://commons.wikimedia.org/wiki/File:Hyphessobrycon_sweglesi_(31473-A).png"
Megalamphodus sweglesi,TETRA,16.95,16.95,Mid/Top Water,20,28,5,18,4.5,7.5,Red Phantom Tetra (albino yellow),High Budget,Flowing River,Beginner,Medium,Orinoco,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Hyphessobrycon_sweglesi_%2831473-A%29.png/400px-Hyphessobrycon_sweglesi_%2831473-A%29.png,"Photo by D. Bork, A. Zarske, and H.J. Richter / Wikimedia Commons, licensed under CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/deed.en) Source: https://commons.wikimedia.org/wiki/File:Hyphessobrycon_sweglesi_(31473-A).png"
Hasemania nana,TETRA,9.95,10.35,Mid/Top Water,23,28,5,20,6,8,Silvertip Tetra (Hasemania Nana / marginata),Low Budget,Flowing River,Beginner,Medium,Brazil,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/1/18/Kobbertetra_Hasemania_nana.jpg/400px-Kobbertetra_Hasemania_nana.jpg,"Photo by Malene Thyssen (User Malene) / Wikimedia Commons, licensed under CC BY-SA 3.0 (https://creativecommons.org/licenses/by-sa/3.0) Source: https://commons.wikimedia.org/wiki/File:Kobbertetra_Hasemania_nana.jpg"
Nematobrycon palmeri,TETRA,10.95,10.95,Mid/Top Water,23,27,5,25,5,7.5,Emperor Tetra (black),Medium Budget,Flowing River,Beginner,Medium,Colombia,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Nematobrycon_palmeri_lateral_view.jpg/400px-Nematobrycon_palmeri_lateral_view.jpg,"Photo by AggieFish / Wikimedia Commons, licensed under CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/deed.en) Source: https://commons.wikimedia.org/wiki/File:Nematobrycon_palmeri_lateral_view.jpg"
Nematobrycon palmeri,TETRA,9.95,15.95,Mid/Top Water,23,27,5,25,5,7.5,Emperor Tetra (Nematobrycon Palmeri),Low Budget,Flowing River,Beginner,Medium,Colombia,South America,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d6/Nematobrycon_palmeri_lateral_view.jpg/400px-Nematobrycon_palmeri_lateral_view.jpg,"Photo by AggieFish / Wikimedia Commons, licensed under CC BY-SA 4.0 (https://creativecommons.org/licenses/by-sa/4.0/deed.en) Source: https://commons.wikimedia.org/wiki/File:Nematobrycon_palmeri_lateral_view.jpg"
